Time,ID,Bus,DataLen,
29.380505,0x125,0,4,
29.384465,0x138,0,5,
29.389497,0x238,0,8,
29.394453,0x1F8,0,8,
29.400024,0x2A8,0,8,
29.404998,0x278,0,8,
29.410026,0x00E,0,8,
29.414994,0x28A,0,8,
29.419974,0x3BA,0,8,
29.424999,0x288,0,8,
29.429948,0x154,0,8,
29.434549,0x35A,0,8,
29.439665,0x168,0,8,
29.444924,0x278,0,8,
29.449499,0x48C,0,1,
29.454424,0x3A8,0,8,
29.460417,0x126,0,7,
29.465100,0x102,0,6,
29.469963,0x116,0,6,
29.474916,0x2CC,0,8,
29.479833,0x106,0,8,
29.484633,0x154,0,8,
29.489383,0x2BC,0,8,
29.495233,0x2BC,0,8,
29.499918,0x228,0,4,
29.505066,0x258,0,8,
29.509971,0x00E,0,8,
29.514930,0x210,0,7,
29.519904,0x22A,0,8,
29.524871,0x27A,0,7,
29.529855,0x29A,0,8,
29.534870,0x27A,0,7,
29.540035,0x23A,0,8,
29.545031,0x25A,0,8,
29.549999,0x28C,0,8,
29.555226,0x228,0,4,
29.559972,0x26A,0,3,
29.564968,0x29C,0,8,
29.569963,0x228,0,4,
29.574932,0x2A8,0,8,
29.579920,0x1F8,0,8,
29.584951,0x168,0,8,
29.589661,0x2DC,0,8,
29.594645,0x154,0,8,
29.600250,0x106,0,8,
29.605223,0x116,0,6,
29.610193,0x102,0,6,
29.614518,0x358,0,8,
29.619430,0x108,0,4,
29.624406,0x288,0,8,
29.629396,0x79C,0,8,
29.634380,0x202,0,8,
29.639448,0x6F2,0,8,
29.645160,0x212,0,5,
29.650070,0x222,0,7,
29.654804,0x20A,0,8,
29.659561,0x2A2,0,7,
29.664429,0x402,0,2,
29.669364,0x00E,0,8,
29.675386,0x402,0,2,
29.679469,0x3A2,0,8,
29.684499,0x00E,0,8,
29.689432,0x102,0,6,
29.694442,0x116,0,6,
29.699477,0x106,0,8,
29.705086,0x154,0,8,
29.709987,0x228,0,4,
29.714971,0x278,0,8,
29.719949,0x368,0,8,
29.724948,0x102,0,6,
29.730090,0x116,0,6,
29.734553,0x102,0,6,
29.739584,0x754,0,8,
29.744840,0x154,0,8,
29.749613,0x2A8,0,8,
29.754602,0x1F8,0,8,
29.759586,0x168,0,8,
29.764576,0x106,0,8,
29.769570,0x288,0,8,
29.774597,0x00E,0,8,
29.779533,0x228,0,4,
29.784515,0x71C,0,8,
29.789500,0x754,0,8,
29.794780,0x754,0,8,
29.799947,0x102,0,6,
29.805237,0x116,0,6,
29.810275,0x102,0,6,
29.814474,0x106,0,8,
29.819438,0x754,0,8,
29.824426,0x154,0,8,
29.829408,0x228,0,4,
29.834396,0x00E,0,8,
29.839635,0x268,0,8,
29.844625,0x248,0,7,
29.849600,0x278,0,8,
29.854625,0x20C,0,8,
29.860216,0x24C,0,8,
29.864769,0x23C,0,8,
29.870159,0x754,0,8,
29.874716,0x40C,0,1,
29.879835,0x102,0,6,
29.885119,0x20E,0,8,
29.889384,0x116,0,6,
29.894400,0x102,0,6,
29.900113,0x2C8,0,8,
29.905134,0x154,0,8,
29.909896,0x278,0,8,
29.914906,0x228,0,4,
29.920151,0x1F8,0,8,
29.925152,0x106,0,8,
29.929834,0x168,0,8,
29.934642,0x40E,0,1,
29.939947,0x32E,0,4,
29.944943,0x00E,0,8,
29.950244,0x2A8,0,8,
29.955188,0x154,0,8,
29.960303,0x116,0,6,
29.965195,0x102,0,6,
29.970148,0x116,0,6,
29.975137,0x408,0,1,
29.980169,0x3D8,0,3,
29.984504,0x228,0,4,
29.989413,0x278,0,8,
29.994397,0x00E,0,8,
29.999792,0x256,0,8,
30.005284,0x266,0,8,
30.009328,0x116,0,6,
30.015254,0x102,0,6,
30.019474,0x106,0,8,
30.024450,0x106,0,8,
30.029707,0x1F8,0,8,
30.034698,0x00E,0,8,
30.039727,0x168,0,8,
30.044976,0x108,0,4,
30.049513,0x288,0,8,
30.054514,0x2A8,0,8,
30.059884,0x238,0,8,
30.064819,0x116,0,6,
30.069999,0x102,0,6,
30.075190,0x106,0,8,
30.080271,0x154,0,8,
30.085322,0x228,0,4,
30.090215,0x25C,0,8,
30.095212,0x21C,0,8,
30.099746,0x25C,0,8,
30.105050,0x00E,0,8,
30.110321,0x278,0,8,
30.115160,0x116,0,6,
30.120200,0x102,0,6,
30.124546,0x106,0,8,
30.129598,0x138,0,5,
30.134668,0x125,0,4,
30.139668,0x154,0,8,
30.144623,0x288,0,8,
30.149714,0x228,0,4,
30.154591,0x154,0,8,
30.159576,0x168,0,8,
30.164603,0x278,0,8,
30.169437,0x108,0,4,
30.174394,0x3CA,0,8,
30.179390,0x2A8,0,8,
30.184375,0x00E,0,8,
30.189362,0x28A,0,8,
30.194356,0x1F8,0,8,
30.200012,0x154,0,8,
30.205191,0x2AC,0,8,
30.210251,0x278,0,8,
30.215277,0x154,0,8,
30.220236,0x2BC,0,8,
30.225101,0x2CC,0,8,
30.229894,0x106,0,8,
30.234819,0x102,0,6,
30.239936,0x3A8,0,8,
30.244864,0x116,0,6,
30.249919,0x228,0,4,
30.254919,0x3EC,0,8,
30.259899,0x25A,0,8,
30.264888,0x22A,0,8,
30.269878,0x21A,0,8,
30.274859,0x28C,0,8,
30.280117,0x27A,0,7,
30.285235,0x29A,0,8,
30.290220,0x210,0,7,
30.295174,0x00E,0,8,
30.300088,0x51A,0,8,
30.304469,0x1F8,0,8,
30.309452,0x2A8,0,8,
30.314438,0x308,0,8,
30.319524,0x328,0,8,
30.324478,0x3F8,0,8,
30.329394,0x29C,0,8,
30.334409,0x228,0,4,
30.339581,0x3FC,0,8,
30.344337,0x318,0,8,
30.349325,0x3FC,0,8,
30.354329,0x154,0,8,
30.359306,0x106,0,8,
30.365293,0x26A,0,3,
30.370268,0x6F2,0,8,
30.375940,0x108,0,4,
30.379852,0x1F8,0,8,
30.384828,0x212,0,5,
30.389861,0x258,0,8,
30.394860,0x48C,0,1,
30.400397,0x59C,0,8,
30.404423,0x79C,0,8,
30.409409,0x202,0,8,
30.414401,0x20A,0,8,
30.419385,0x2A2,0,7,
30.424351,0x168,0,8,
30.429324,0x232,0,4,
30.434473,0x402,0,2,
30.440295,0x3A2,0,8,
30.445370,0x288,0,8,
30.450260,0x102,0,6,
30.455274,0x116,0,6,
30.459564,0x106,0,8,
30.464565,0x154,0,8,
30.469589,0x3CC,0,8,
30.474523,0x3CC,0,8,
30.479510,0x00E,0,8,
30.484567,0x358,0,8,
30.490114,0x278,0,8,
30.494734,0x228,0,4,
30.499732,0x754,0,8,
30.504311,0x754,0,8,
30.509968,0x116,0,6,
30.514951,0x102,0,6,
30.520159,0x754,0,8,
30.525099,0x102,0,6,
30.530070,0x154,0,8,
30.535622,0x228,0,4,
30.539815,0x368,0,8,
30.544818,0x2A8,0,8,
30.549781,0x106,0,8,
30.555040,0x1F8,0,8,
30.559781,0x288,0,8,
30.564726,0x00E,0,8,
30.569778,0x3DC,0,8,
30.575024,0x278,0,8,
30.579824,0x3AC,0,8,
30.584818,0x154,0,8,
30.589379,0x71C,0,8,
30.594355,0x71C,0,8,
30.599671,0x106,0,8,
30.604491,0x116,0,6,
30.610088,0x102,0,6,
30.615331,0x228,0,4,
30.619391,0x24C,0,8,
30.624368,0x754,0,8,
30.629347,0x754,0,8,
30.634319,0x278,0,8,
30.640465,0x00E,0,8,
30.644600,0x22C,0,8,
30.649603,0x20C,0,8,
30.654564,0x248,0,7,
30.659552,0x23C,0,8,
30.664605,0x1F8,0,8,
30.669653,0x102,0,6,
30.674788,0x116,0,6,
30.679624,0x106,0,8,
30.684999,0x154,0,8,
30.690034,0x106,0,8,
30.695632,0x2C8,0,8,
30.699663,0x228,0,4,
30.705347,0x278,0,8,
30.710219,0x2A8,0,8,
30.715197,0x3BC,0,8,
30.720131,0x108,0,4,
30.725155,0x33E,0,8,
30.730221,0x20E,0,8,
30.735450,0x00E,0,8,
30.740194,0x278,0,8,
30.744516,0x102,0,6,
30.749520,0x116,0,6,
30.754522,0x106,0,8,
30.759476,0x408,0,1,
30.764468,0x3D8,0,3,
30.769451,0x00E,0,8,
30.774440,0x106,0,8,
30.780180,0x228,0,4,
30.785200,0x256,0,8,
30.790174,0x102,0,6,
30.794544,0x116,0,6,
30.799525,0x106,0,8,
30.805026,0x154,0,8,
30.810009,0x2A8,0,8,
30.814985,0x1F8,0,8,
30.819967,0x2A8,0,8,
30.824961,0x288,0,8,
30.829933,0x278,0,8,
30.834935,0x108,0,4,
30.840115,0x00E,0,8,
30.845161,0x238,0,8,
30.850091,0x102,0,6,
30.855102,0x116,0,6,
30.860292,0x106,0,8,
30.864641,0x154,0,8,
30.870240,0x228,0,4,
30.874319,0x21C,0,8,
30.880186,0x25C,0,8,
30.885226,0x116,0,6,
30.890175,0x00E,0,8,
30.895102,0x278,0,8,
30.899809,0x154,0,8,
30.904348,0x138,0,5,
30.910382,0x116,0,6,
30.914812,0x138,0,5,
30.919689,0x125,0,4,
30.924362,0x278,0,8,
30.929844,0x106,0,8,
30.935082,0x228,0,4,
30.940074,0x2A8,0,8,
30.945094,0x168,0,8,
30.950073,0x1F8,0,8,
30.955062,0x102,0,6,
30.960107,0x108,0,4,
30.965042,0x288,0,8,
30.969998,0x65A,0,8,
30.974964,0x3EA,0,8,
30.980012,0x30A,0,8,
30.984997,0x28A,0,8,
30.990036,0x48A,0,8,
30.995015,0x2AC,0,8,
31.000001,0x154,0,8,
31.005110,0x2BC,0,8,
31.010072,0x5BC,0,8,
31.015046,0x48C,0,1,
31.020044,0x5BC,0,8,
31.025035,0x106,0,8,
31.030032,0x3A8,0,8,
31.034992,0x102,0,6,
31.039981,0x116,0,6,
31.045005,0x258,0,8,
31.049955,0x24A,0,8,
31.054943,0x228,0,4,
31.060126,0x25A,0,8,
31.065078,0x23A,0,8,
31.070307,0x21A,0,8,
31.074637,0x22A,0,8,
31.079625,0x27A,0,7,
31.084636,0x28C,0,8,
31.089581,0x00E,0,8,
31.094537,0x210,0,7,
31.099463,0x2CC,0,8,
31.104970,0x278,0,8,
31.109865,0x2A8,0,8,
31.114781,0x29C,0,8,
31.119545,0x228,0,4,
31.124713,0x1F8,0,8,
31.129642,0x358,0,8,
31.135028,0x2DC,0,8,
31.140160,0x358,0,8,
31.145324,0x154,0,8,
31.150260,0x106,0,8,
31.154320,0x102,0,6,
31.159904,0x116,0,6,
31.164884,0x26A,0,3,
31.169874,0x402,0,2,
31.174864,0x288,0,8,
31.179836,0x168,0,8,
31.184878,0x126,0,7,
31.190116,0x202,0,8,
31.195096,0x79C,0,8,
31.200128,0x6F2,0,8,
31.204589,0x212,0,5,
31.210213,0x00E,0,8,
31.215055,0x222,0,7,
31.220180,0x2A2,0,7,
31.224710,0x232,0,4,
31.229547,0x108,0,4,
31.234959,0x108,0,4,
31.239733,0x00E,0,8,
31.244596,0x116,0,6,
31.250120,0x102,0,6,
31.255036,0x106,0,8,
31.259936,0x154,0,8,
31.264990,0x228,0,4,
31.269975,0x278,0,8,
31.275734,0x228,0,4,
31.279945,0x00E,0,8,
31.284423,0x278,0,8,
31.290124,0x278,0,8,
31.294523,0x106,0,8,
31.299519,0x754,0,8,
31.305176,0x154,0,8,
31.310225,0x228,0,4,
31.315199,0x368,0,8,
31.319563,0x2A8,0,8,
31.325030,0x116,0,6,
31.330390,0x1F8,0,8,
31.335365,0x288,0,8,
31.340319,0x228,0,4,
31.344786,0x388,0,8,
31.349757,0x116,0,6,
31.354730,0x248,0,7,
31.359728,0x116,0,6,
31.364432,0x106,0,8,
31.370701,0x278,0,8,
31.374608,0x754,0,8,
31.379479,0x754,0,8,
31.384425,0x102,0,6,
31.389390,0x154,0,8,
31.394420,0x268,0,8,
31.399856,0x62A,0,8,
31.405171,0x20C,0,8,
31.410087,0x22C,0,8,
31.414565,0x23C,0,8,
31.419993,0x40C,0,1,
31.425003,0x00E,0,8,
31.429968,0x168,0,8,
31.434974,0x102,0,6,
31.439731,0x116,0,6,
31.444695,0x102,0,6,
31.449367,0x154,0,8,
31.455479,0x2C8,0,8,
31.459431,0x278,0,8,
31.464739,0x228,0,4,
31.469750,0x2A8,0,8,
31.474824,0x1F8,0,8,
31.479802,0x168,0,8,
31.484792,0x40E,0,1,
31.489776,0x20E,0,8,
31.494402,0x00E,0,8,
31.499386,0x754,0,8,
31.504998,0x754,0,8,
31.509479,0x278,0,8,
31.514515,0x102,0,6,
31.519879,0x116,0,6,
31.524930,0x102,0,6,
31.530548,0x408,0,1,
31.534513,0x154,0,8,
31.539516,0x228,0,4,
31.544968,0x00E,0,8,
31.550204,0x3D8,0,3,
31.555149,0x228,0,4,
31.559545,0x266,0,8,
31.564879,0x256,0,8,
31.569883,0x102,0,6,
31.575158,0x116,0,6,
31.580336,0x106,0,8,
31.584407,0x154,0,8,
31.589384,0x154,0,8,
31.595427,0x2A8,0,8,
31.599394,0x1F8,0,8,
31.605142,0x168,0,8,
31.610050,0x108,0,4,
31.614945,0x288,0,8,
31.619959,0x00E,0,8,
31.624917,0x238,0,8,
31.629871,0x102,0,6,
31.634945,0x116,0,6,
31.640338,0x106,0,8,
31.645295,0x154,0,8,
31.649706,0x228,0,4,
31.654781,0x25C,0,8,
31.659525,0x21C,0,8,
31.664522,0x25C,0,8,
31.669616,0x00E,0,8,
31.674569,0x106,0,8,
31.679681,0x5B8,0,8,
31.684672,0x138,0,5,
31.690543,0x116,0,6,
31.695027,0x102,0,6,
31.700006,0x125,0,4,
31.704432,0x278,0,8,
31.710250,0x278,0,8,
31.715235,0x1F8,0,8,
31.720216,0x168,0,8,
31.725209,0x2A8,0,8,
31.729428,0x288,0,8,
31.734485,0x108,0,4,
31.740506,0x49A,0,8,
31.745368,0x228,0,4,
31.749815,0x28A,0,8,
31.754840,0x31A,0,8,
31.759699,0x278,0,8,
31.764687,0x2BC,0,8,
31.769577,0x154,0,8,
31.774315,0x2CC,0,8,
31.780432,0x3A8,0,8,
31.784585,0x106,0,8,
31.789570,0x102,0,6,
31.794547,0x116,0,6,
31.799571,0x258,0,8,
31.805053,0x126,0,7,
31.810026,0x28C,0,8,
31.815230,0x2AC,0,8,
31.820244,0x278,0,8,
31.824810,0x228,0,4,
31.829775,0x00E,0,8,
31.834759,0x210,0,7,
31.839795,0x22A,0,8,
31.844724,0x27A,0,7,
31.850459,0x29A,0,8,
31.854509,0x23A,0,8,
31.859490,0x21A,0,8,
31.864477,0x29C,0,8,
31.869480,0x2A8,0,8,
31.874448,0x29C,0,8,
31.879436,0x228,0,4,
31.884423,0x2DC,0,8,
31.889439,0x154,0,8,
31.894401,0x106,0,8,
31.899960,0x116,0,6,
31.904394,0x102,0,6,
31.909371,0x26A,0,3,
31.914361,0x358,0,8,
31.919358,0x26A,0,3,
31.924333,0x202,0,8,
31.929320,0x108,0,4,
31.934337,0x168,0,8,
31.940306,0x20A,0,8,
31.944319,0x48C,0,1,
31.950197,0x79C,0,8,
31.955193,0x6F2,0,8,
31.959350,0x212,0,5,
31.964572,0x2A2,0,7,
31.969550,0x222,0,7,
31.974460,0x1F8,0,8,
31.979357,0x402,0,2,
31.984916,0x3A2,0,8,
31.990214,0x288,0,8,
31.994454,0x278,0,8,
31.999332,0x5E8,0,6,
32.004856,0x102,0,6,
32.009654,0x116,0,6,
32.014562,0x106,0,8,
32.019868,0x154,0,8,
32.024623,0x228,0,4,
32.030239,0x00E,0,8,
32.035042,0x228,0,4,
32.039832,0x368,0,8,
32.044647,0x102,0,6,
32.049414,0x116,0,6,
32.054325,0x106,0,8,
32.060212,0x754,0,8,
32.065081,0x754,0,8,
32.070173,0x2A8,0,8,
32.074968,0x1F8,0,8,
32.079861,0x168,0,8,
32.084795,0x288,0,8,
32.089912,0x108,0,4,
32.094683,0x278,0,8,
32.099588,0x278,0,8,
32.105084,0x116,0,6,
32.109959,0x102,0,6,
32.115131,0x754,0,8,
32.119997,0x106,0,8,
32.125220,0x754,0,8,
32.130123,0x106,0,8,
32.135257,0x71C,0,8,
32.140140,0x51C,0,8,
32.145048,0x24C,0,8,
32.149787,0x228,0,4,
32.154411,0x23C,0,8,
32.160095,0x154,0,8,
32.164966,0x20C,0,8,
32.169961,0x22C,0,8,
32.174714,0x268,0,8,
32.179578,0x00E,0,8,
32.184400,0x40C,0,1,
32.189635,0x1F8,0,8,
32.194400,0x228,0,4,
32.199572,0x2C8,0,8,
32.204941,0x37C,0,8,
32.209840,0x2C8,0,8,
32.215047,0x154,0,8,
32.219774,0x106,0,8,
32.224525,0x116,0,6,
32.229596,0x102,0,6,
32.234501,0x108,0,4,
32.239767,0x288,0,8,
32.244784,0x40E,0,1,
32.249401,0x20E,0,8,
32.255916,0x2A8,0,8,
32.260101,0x248,0,7,
32.265479,0x00E,0,8,
32.269395,0x398,0,8,
32.274375,0x754,0,8,
32.279362,0x168,0,8,
32.284350,0x408,0,1,
32.289621,0x3D8,0,3,
32.294323,0x116,0,6,
32.300171,0x102,0,6,
32.304743,0x106,0,8,
32.309856,0x154,0,8,
32.314739,0x228,0,4,
32.319709,0x3D8,0,3,
32.324713,0x278,0,8,
32.329679,0x34C,0,8,
32.334651,0x278,0,8,
32.339626,0x35C,0,8,
32.344637,0x256,0,8,
32.349600,0x116,0,6,
32.354971,0x102,0,6,
32.359947,0x106,0,8,
32.364892,0x102,0,6,
32.369847,0x228,0,4,
32.374851,0x2A8,0,8,
32.379842,0x1F8,0,8,
32.384823,0x168,0,8,
32.389847,0x108,0,4,
32.394839,0x154,0,8,
32.399840,0x00E,0,8,
32.404395,0x154,0,8,
32.409417,0x116,0,6,
32.414403,0x102,0,6,
32.419356,0x106,0,8,
32.424340,0x278,0,8,
32.429362,0x228,0,4,
32.434315,0x25C,0,8,
32.439307,0x228,0,4,
32.445289,0x32C,0,8,
32.449729,0x00E,0,8,
32.454719,0x278,0,8,
32.459704,0x266,0,8,
32.464715,0x288,0,8,
32.470098,0x25A,0,8,
32.474935,0x116,0,6,
32.480577,0x102,0,6,
32.485241,0x106,0,8,
32.489667,0x138,0,5,
32.494450,0x154,0,8,
32.500274,0x125,0,4,
32.505036,0x228,0,4,
32.509462,0x125,0,4,
32.515136,0x1F8,0,8,
32.519883,0x238,0,8,
32.524746,0x32A,0,8,
32.529680,0x28A,0,8,
32.534437,0x33C,0,8,
32.539401,0x4AA,0,8,
32.545306,0x108,0,4,
32.550108,0x168,0,8,
32.555136,0x2A8,0,8,
32.559937,0x154,0,8,
32.565105,0x126,0,7,
32.570119,0x48C,0,1,
32.574419,0x116,0,6,
32.580150,0x48C,0,1,
32.585235,0x3A8,0,8,
32.590002,0x106,0,8,
32.594676,0x278,0,8,
32.599673,0x2CC,0,8,
32.605238,0x2BC,0,8,
32.610138,0x2AC,0,8,
32.615007,0x102,0,6,
32.619995,0x21A,0,8,
32.624841,0x228,0,4,
32.629467,0x27A,0,7,
32.635287,0x29A,0,8,
32.640365,0x278,0,8,
32.645243,0x210,0,7,
32.650082,0x00E,0,8,
32.655084,0x258,0,8,
32.660065,0x22A,0,8,
32.665042,0x1F8,0,8,
32.669966,0x168,0,8,
32.674969,0x2A8,0,8,
32.679954,0x29C,0,8,
32.685060,0x228,0,4,
32.689968,0x2DC,0,8,
32.694962,0x154,0,8,
32.699944,0x106,0,8,
32.704544,0x358,0,8,
32.709506,0x26A,0,3,
32.714505,0x116,0,6,
32.719957,0x26A,0,3,
32.724911,0x108,0,4,
32.729708,0x288,0,8,
32.734691,0x20A,0,8,
32.740343,0x79C,0,8,
32.745325,0x202,0,8,
32.749435,0x6F2,0,8,
32.755335,0x212,0,5,
32.760363,0x2A2,0,7,
32.765230,0x222,0,7,
32.770233,0x168,0,8,
32.775203,0x402,0,2,
32.780186,0x3A2,0,8,
32.785405,0x278,0,8,
32.790163,0x102,0,6,
32.794497,0x278,0,8,
32.799440,0x116,0,6,
32.804931,0x106,0,8,
32.809973,0x154,0,8,
32.814904,0x228,0,4,
32.820211,0x00E,0,8,
32.825020,0x754,0,8,
32.829699,0x754,0,8,
32.834917,0x102,0,6,
32.840133,0x116,0,6,
32.845024,0x106,0,8,
32.849433,0x754,0,8,
32.854372,0x754,0,8,
32.859968,0x154,0,8,
32.865057,0x228,0,4,
32.869494,0x278,0,8,
32.874479,0x2A8,0,8,
32.879470,0x1F8,0,8,
32.884450,0x168,0,8,
32.889450,0x108,0,4,
32.894468,0x368,0,8,
32.900052,0x00E,0,8,
32.905190,0x106,0,8,
32.910408,0x102,0,6,
32.915386,0x116,0,6,
32.919744,0x248,0,7,
32.925383,0x154,0,8,
32.930320,0x71C,0,8,
32.935280,0x71C,0,8,
32.940269,0x228,0,4,
32.945917,0x23C,0,8,
32.949690,0x24C,0,8,
32.954453,0x268,0,8,
32.959478,0x00E,0,8,
32.964911,0x754,0,8,
32.969863,0x40C,0,1,
32.974860,0x278,0,8,
32.980364,0x20C,0,8,
32.985081,0x22C,0,8,
32.990087,0x2C8,0,8,
32.995133,0x102,0,6,
33.000035,0x116,0,6,
33.004536,0x106,0,8,
33.009514,0x116,0,6,
33.014471,0x108,0,4,
33.019438,0x228,0,4,
33.024409,0x2A8,0,8,
33.029387,0x1F8,0,8,
33.034453,0x168,0,8,
33.039376,0x288,0,8,
33.044410,0x154,0,8,
33.049513,0x40E,0,1,
33.054493,0x278,0,8,
33.059495,0x00E,0,8,
33.064454,0x302,0,3,
33.069450,0x342,0,8,
33.074495,0x102,0,6,
33.079603,0x512,0,8,
33.084557,0x116,0,6,
33.089532,0x106,0,8,
33.094759,0x3D8,0,3,
33.100127,0x278,0,8,
33.104732,0x00E,0,8,
33.109834,0x228,0,4,
33.114780,0x106,0,8,
33.119767,0x00E,0,8,
33.124752,0x1F8,0,8,
33.129736,0x7E2,0,8,
33.134943,0x288,0,8,
33.139937,0x108,0,4,
33.144922,0x2A8,0,8,
33.149929,0x2A8,0,8,
33.154942,0x228,0,4,
33.159937,0x154,0,8,
33.164929,0x106,0,8,
33.169827,0x116,0,6,
33.174666,0x256,0,8,
33.179678,0x102,0,6,
33.184746,0x266,0,8,
33.189624,0x322,0,8,
33.194907,0x412,0,6,
33.200020,0x382,0,8,
33.204888,0x3B2,0,8,
33.210196,0x312,0,8,
33.214939,0x242,0,8,
33.219506,0x332,0,8,
33.224501,0x362,0,8,
33.229872,0x522,0,8,
33.234867,0x372,0,8,
33.239922,0x3D2,0,8,
33.244936,0x3C2,0,8,
33.249831,0x3F2,0,6,
33.254858,0x3E2,0,8,
33.259801,0x3F2,0,6,
33.265004,0x238,0,8,
33.270188,0x116,0,6,
33.275177,0x238,0,8,
33.280178,0x106,0,8,
33.285169,0x154,0,8,
33.290139,0x228,0,4,
33.295385,0x25C,0,8,
33.300280,0x21C,0,8,
33.304768,0x278,0,8,
33.309745,0x278,0,8,
33.314728,0x278,0,8,
33.319722,0x25A,0,8,
33.324723,0x25A,0,8,
33.330060,0x116,0,6,
33.335007,0x125,0,4,
33.340018,0x106,0,8,
33.344744,0x154,0,8,
33.349710,0x228,0,4,
33.354992,0x1F8,0,8,
33.360261,0x102,0,6,
33.365234,0x28A,0,8,
33.370236,0x33A,0,8,
33.375203,0x4BA,0,8,
33.380210,0x108,0,4,
33.384437,0x288,0,8,
33.389399,0x00E,0,8,
33.394383,0x2A8,0,8,
33.399434,0x278,0,8,
33.404843,0x258,0,8,
33.409969,0x116,0,6,
33.414909,0x102,0,6,
33.419892,0x116,0,6,
33.424771,0x106,0,8,
33.429648,0x2CC,0,8,
33.434688,0x2BC,0,8,
33.440283,0x154,0,8,
33.445109,0x28C,0,8,
33.450398,0x2AC,0,8,
33.454659,0x228,0,4,
33.459962,0x28C,0,8,
33.464985,0x210,0,7,
33.469970,0x29A,0,8,
33.475279,0x27A,0,7,
33.479366,0x22A,0,8,
33.484819,0x21A,0,8,
33.489939,0x23A,0,8,
33.495258,0x1F8,0,8,
33.500307,0x1F8,0,8,
33.504754,0x2A8,0,8,
33.509916,0x29C,0,8,
33.514882,0x2DC,0,8,
33.519733,0x228,0,4,
33.524481,0x278,0,8,
33.529431,0x154,0,8,
33.534342,0x102,0,6,
33.539674,0x106,0,8,
33.544514,0x116,0,6,
33.549478,0x26A,0,3,
33.555222,0x102,0,6,
33.560089,0x3A2,0,8,
33.564948,0x288,0,8,
33.569840,0x20A,0,8,
33.574901,0x48C,0,1,
33.579798,0x126,0,7,
33.584674,0x79C,0,8,
33.590287,0x202,0,8,
33.595251,0x6F2,0,8,
33.600292,0x00E,0,8,
33.604862,0x212,0,5,
33.609949,0x222,0,7,
33.614885,0x2A2,0,7,
33.619845,0x232,0,4,
33.624837,0x402,0,2,
33.629837,0x00E,0,8,
33.634823,0x116,0,6,
33.639803,0x102,0,6,
33.644784,0x116,0,6,
33.649841,0x154,0,8,
33.654783,0x228,0,4,
33.659743,0x278,0,8,
33.664787,0x754,0,8,
33.669932,0x116,0,6,
33.675284,0x102,0,6,
33.680141,0x754,0,8,
33.685243,0x106,0,8,
33.690095,0x754,0,8,
33.695093,0x154,0,8,
33.700110,0x154,0,8,
33.705094,0x228,0,4,
33.709451,0x00E,0,8,
33.714385,0x278,0,8,
33.720106,0x108,0,4,
33.725076,0x288,0,8,
33.730309,0x168,0,8,
33.734887,0x1F8,0,8,
33.739876,0x116,0,6,
33.744860,0x102,0,6,
33.750294,0x106,0,8,
33.755479,0x718,0,8,
33.760299,0x278,0,8,
33.765262,0x154,0,8,
33.769362,0x71C,0,8,
33.774504,0x40C,0,1,
33.779542,0x228,0,4,
33.784514,0x24C,0,8,
33.789500,0x22C,0,8,
33.794555,0x754,0,8,
33.799536,0x368,0,8,
33.805020,0x23C,0,8,
33.810045,0x708,0,8,
33.815032,0x248,0,7,
33.820022,0x00E,0,8,
33.826087,0x268,0,8,
33.829942,0x20C,0,8,
33.834953,0x228,0,4,
33.839702,0x102,0,6,
33.844688,0x116,0,6,
33.849480,0x106,0,8,
33.854980,0x154,0,8,
33.859707,0x108,0,4,
33.864585,0x798,0,8,
33.869466,0x228,0,4,
33.874659,0x2C8,0,8,
33.879646,0x2C8,0,8,
33.884635,0x1F8,0,8,
33.889631,0x168,0,8,
33.894644,0x288,0,8,
33.899637,0x40E,0,1,
33.905165,0x20E,0,8,
33.910210,0x2A8,0,8,
33.915194,0x278,0,8,
33.920167,0x7B8,0,8,
33.925147,0x102,0,6,
33.930131,0x116,0,6,
33.935463,0x106,0,8,
33.940109,0x408,0,1,
33.945096,0x154,0,8,
33.950089,0x3D8,0,3,
33.955032,0x278,0,8,
33.959889,0x228,0,4,
33.964829,0x278,0,8,
33.969485,0x106,0,8,
33.974327,0x266,0,8,
33.979344,0x256,0,8,
33.984305,0x102,0,6,
33.990290,0x116,0,6,
33.994310,0x106,0,8,
34.000138,0x7C8,0,8,
34.005331,0x228,0,4,
34.009348,0x00E,0,8,
34.014408,0x154,0,8,
34.019317,0x108,0,4,
34.024983,0x288,0,8,
34.030247,0x1F8,0,8,
34.034986,0x2A8,0,8,
34.039986,0x168,0,8,
34.045098,0x418,0,8,
34.049948,0x102,0,6,
34.054982,0x116,0,6,
34.059873,0x106,0,8,
34.064715,0x238,0,8,
34.069639,0x154,0,8,
34.075055,0x25C,0,8,
34.080286,0x228,0,4,
34.085316,0x25C,0,8,
34.089592,0x278,0,8,
34.094720,0x00E,0,8,
34.099629,0x154,0,8,
34.104621,0x125,0,4,
34.110376,0x138,0,5,
34.115203,0x154,0,8,
34.119701,0x3C8,0,8,
34.124679,0x106,0,8,
34.129731,0x102,0,6,
34.134654,0x116,0,6,
34.139654,0x288,0,8,
34.144573,0x1F8,0,8,
34.149538,0x168,0,8,
34.154633,0x108,0,4,
34.160195,0x64A,0,8,
34.164570,0x228,0,4,
34.169588,0x28A,0,8,
34.174758,0x36A,0,8,
34.179907,0x2A8,0,8,
34.184667,0x2AC,0,8,
